val_loss,val_acc,loss,acc
0.2000637386320899,0.9246615656268393,0.23073560623272465,0.9116737818342411
0.07868413526615267,0.9717480871100648,0.12511938346181617,0.9545119976446342
0.0794065409280215,0.9752795762213067,0.10341900683603972,0.9629029883703812
0.06207228622773663,0.9799882283696292,0.08781676003938393,0.9674665096422789
0.058272723540479535,0.9823425544437905,0.07117969669449906,0.9755630796408067
0.061163929447568974,0.9799882283696292,0.06575679017652315,0.9751214485587524
0.0565317740677316,0.9799882283696292,0.06494417732251632,0.9782128661945539
0.05439739267102247,0.9846968805179518,0.05988348742976322,0.9779184454585603
0.051104942668863014,0.9846968805179518,0.05772352839575911,0.9788017076402179
0.07270020805724106,0.9770453207769276,0.050253930403613103,0.9817459149124098
