val_loss,val_acc,loss,acc
0.19609984385967255,0.9171666661898296,0.20455310739411248,0.9169814814814815
0.11589954580863317,0.9575000004768371,0.11055052598096707,0.9578703704056917
0.09529353364308675,0.9653333330154419,0.07555260706941287,0.9718148148324754
0.08781520313024521,0.9666666671435038,0.05454316373555749,0.9800740740210921
0.084044434055686,0.973833333015442,0.044183745363244306,0.9837407406877589
0.09474175373713176,0.9701666669845581,0.03325995462360205,0.987537037037037
0.08065969651937485,0.9768333330154418,0.029303895482310542,0.9897037036507218
0.07827770591775576,0.977333333492279,0.02121607768887447,0.9926111110581292
0.08248798362414042,0.9811666669845581,0.020317161457268175,0.9933333333509939
0.10512674830357234,0.9793333336512248,0.01857782208988512,0.993759259223938
0.085729492649436,0.9785000003178914,0.018810328211773326,0.9930740740917348
