val_loss,val_acc,loss,acc
1.9022240882017174,0.49921507022257317,0.35731161544530404,0.8482959269816672
0.38375348807129794,0.8469387747616371,0.26248986658610013,0.8930451646839426
0.2718375055017052,0.8979591838606111,0.22810435054803627,0.9106400664673845
0.21990268484483147,0.9175824186116972,0.21424552026994673,0.9165973953838724
0.21300776887632428,0.9254317103974299,0.19980502733483346,0.9240786919933371
0.2142948147780854,0.923076923170494,0.19519886434755354,0.9228318092003196
0.20605692101329612,0.9254317121752764,0.19438148961482732,0.9214463838912602
0.2073656450401483,0.9230769241062027,0.17411400779904207,0.9332224994228963
0.21757547805316782,0.9222919929719982,0.1795930868124625,0.9315599890322063
0.2227755222627469,0.9222919948434156,0.1584578938359004,0.9394569132558591
