val_loss,val_acc,loss,acc
0.46943913224727807,0.7927786486115149,0.3580927740804176,0.8536990857348941
0.21120738262658592,0.9285714278228616,0.18446684706967503,0.9341922968700342
0.13779372949989474,0.9568288854938849,0.15150091638357627,0.9510944858585642
0.1348756140264649,0.9599686019836079,0.12959189821797482,0.9578830699538815
0.17453150221934685,0.9466248047969404,0.11844863615626607,0.9599612079422439
0.12636717852187493,0.9631083203447482,0.12233172891773521,0.9595455804766959
0.10504543198801847,0.9646781790574641,0.11820456792308076,0.9613466332678189
0.11622694505486796,0.9591836744986674,0.11372637610813362,0.9620393462113708
0.18525754041630582,0.9395604388118726,0.10965500294286877,0.9631476863231907
0.10750295886158756,0.9670329661908292,0.10129616137859265,0.9674425048489886
