val_loss,loss
0.015701296839449142,0.029001425738720332
0.014339927082260449,0.014749944666290985
0.012984702254335085,0.013618326766525997
0.01265441239459647,0.013018892947511346
0.012855654088159403,0.012724021618564924
0.012151209726929665,0.012456206641214735
0.01202757373948892,0.012318138881495185
0.01215327546828323,0.012117347308964122
0.011968975313007831,0.01207426411278692
0.011708861120873028,0.011952190629699651
