val_loss,val_acc,loss,acc
0.12505414381675922,0.958186101295642,0.24022344783856514,0.9060936119930513
0.09601017516830364,0.967020023557126,0.12390689273996233,0.9570209007948189
0.09432523454527411,0.9628975265017667,0.0991995865514067,0.9664409773329409
0.07699260276219028,0.9729093050647821,0.0840309956027395,0.9699735060347365
0.117680517941257,0.958186101295642,0.08150066764768096,0.9685016190405624
0.06989737070912608,0.974676089517079,0.0658216739908488,0.9776273182219606
0.0702802428648806,0.9793875147232037,0.06438218057100777,0.9767441860114191
0.06973456369342175,0.9758539458186102,0.05682118337799915,0.9796879599646747
0.08272159740644715,0.9723203769140165,0.05890374705178977,0.978952016485134
0.1282868198392248,0.9552414605418139,0.05647487447989547,0.978952016485134
