val_loss,val_acc,loss,acc
0.15541940658968667,0.950530035335689,0.2361680683760756,0.9094789520164851
0.20376178743350631,0.9210836277974087,0.1398181565882337,0.9548130703561967
0.10154435811487539,0.9658421672555948,0.11969034241834282,0.9581984103620842
0.09368859833705341,0.9658421672555948,0.11374005979743465,0.9604062408007065
0.155177134085881,0.9440518256772674,0.09407838849854716,0.9652634677656756
0.08652997400295713,0.9740871613663133,0.09310443909421523,0.9673241095083898
0.0911381686297196,0.9699646643109541,0.0912104182993713,0.9664409773329409
0.15243471255887944,0.9487632508833922,0.07851169186526093,0.9733588460406241
0.08219905208151247,0.9787985865724381,0.07892203564468572,0.9724757138300827
0.06535997224780506,0.9770318021201413,0.07123589253533946,0.9736532234324404
