val_loss,val_acc,loss,acc
0.6648749503777642,0.6802120141342756,0.3303159448897484,0.8644392110685899
0.17719065297057127,0.9434628975265018,0.17197009291601842,0.9431851633969988
0.19483196159695287,0.9199057714958775,0.14895271639399119,0.954224315572564
0.15991251253126929,0.9522968197879859,0.13764087927316895,0.9555490138006449
0.2999659177832946,0.8969375736160189,0.1377770781565281,0.9552546364439211
0.15993478869661706,0.9405182567726738,0.12996903308172383,0.9576096555784516
0.1657788369484307,0.9499411071849234,0.13259861160981012,0.9568737120638183
0.1744865788622936,0.9452296819787986,0.1238722568325762,0.9602590520697059
0.1110930582870443,0.9687868080094229,0.11711382957913961,0.9643803355902266
0.11093385227998659,0.9664310954063604,0.11943047954066206,0.961583750385518
