val_loss,val_acc,loss,acc
0.1255136291431735,0.9575971731448764,0.2534743441394367,0.9090373859287607
0.12085691590994176,0.9534746760895171,0.12702140356582628,0.9583455990579923
0.1169695844780544,0.9575971731448764,0.11496301885000092,0.9604062408007065
0.10597377615016572,0.9623085983510011,0.0933349304729708,0.967618486900206
0.08986421656390066,0.9705535924617197,0.08797902648312785,0.9707094494791848
0.09326244732891555,0.9658421672555948,0.07998476928214589,0.9710038268710011
0.13235354425387788,0.9558303886925795,0.07760832845519879,0.9721813364733588
0.10704549794272905,0.967020023557126,0.07995913594452325,0.9733588460406241
0.12337674744587909,0.9570082449941107,0.07106759598599854,0.9735060347365322
0.0940471782811969,0.967020023557126,0.06773060663475214,0.9776273182219606
