val_loss,val_acc,loss,acc
0.40684913620967045,0.823321554770318,0.482476180713774,0.7790697674067679
0.3821329653298195,0.8268551236749117,0.3765340540245557,0.8367677362203106
0.34711589146892513,0.8515901060070671,0.3517285630979852,0.8517809832204887
0.3618009430131446,0.842756183745583,0.3327392566404098,0.8586988519106257
0.33816632877671116,0.8598351001177856,0.32678608976640106,0.8606123049574317
0.35150361347184444,0.8368669022379269,0.3204419454222467,0.8589932293199882
0.3259037580248956,0.8657243816254417,0.306580607974252,0.8659110980452177
0.3845520278590307,0.8274440518256773,0.29743467413891334,0.8701795702265542
0.3289367135162207,0.8610129564193169,0.2980149086868549,0.871945834577452
0.3231376951869722,0.8586572438162544,0.288478782306726,0.8732705327879867
