val_loss,val_acc,loss,acc
0.34308203486500943,0.8552089464390819,0.42077438650225285,0.8156926247695576
0.30951716022466197,0.8634490877337284,0.3154983450224697,0.8657441483880465
0.2988265235680843,0.8746321365509123,0.2984114532686203,0.8760488738670417
0.2771730261770959,0.8846380223660977,0.27872886464502084,0.8837038127659663
0.28852912183717255,0.8752207180694527,0.2603269395632753,0.8875312822110415
0.27435191157216393,0.8834608593290171,0.259445433020504,0.8882673340290894
0.2810780150424459,0.8917010005885815,0.25155266517482344,0.8931252760282062
0.26662000638376343,0.8911124190700412,0.22822622626023986,0.9041660533077005
0.28916769818111754,0.8887580929958799,0.2312606946851339,0.903430001480878
0.2582559811325197,0.8958210712534459,0.21905252059745312,0.9065214191079052
