val_loss,val_acc,loss,acc
0.3570132549834588,0.8398744114901244,0.41777368647119417,0.8124134108510893
0.33556769163679667,0.8469387750423497,0.31927543003230785,0.8615960099255157
0.30519564047432396,0.868131868225439,0.2960768894504794,0.8772513161540593
0.281514347745822,0.8799058085708079,0.2744125851049883,0.8816846771298369
0.2704901682619397,0.8877551021343872,0.26078416727923,0.8902743141649172
0.27678682017644496,0.8814756672835238,0.2593606691606225,0.8906899418286519
0.2619997615716895,0.8846153847089555,0.24427389328740381,0.894292047592569
0.25689833614758834,0.890109890203461,0.23200250309023643,0.9034358547413637
0.2764049009354186,0.8822605967334526,0.23346744687909332,0.9034358547413637
0.2936690302574466,0.8697017269381548,0.22668219891800778,0.9024660570299767
